osmid,x,y,nearest_pharmacy_m
3793346496,10.9169044,48.391001,967.1121274099831
3793346498,10.9173679,48.3910701,1002.1881078597187
3793396931,10.8987639,48.3591888,172.39853810731535
3793396936,10.8988001,48.3593214,157.4134483513349
3793396942,10.8980173,48.359415,102.60525584976922
3793396946,10.8988374,48.3594556,142.23872197942254
3793396950,10.898062,48.3595554,86.64796045239554
3793396951,10.8988642,48.3595526,131.27255092763139
3796793666,10.9280764,48.3753772,892.1986761783445
3796793673,10.9270639,48.3759103,793.166914988175
3796793680,10.9266047,48.3761628,748.5638563315312
3800908181,10.9092387,48.370302,397.0704631625344
3800908183,10.9092381,48.3703667,389.87600295757005
3800965568,10.9078499,48.3675968,448.2864786895046
3800965570,10.9080001,48.3676071,459.44105751554815
3801400455,10.8980202,48.3527669,101.16450972795145
3802128691,10.829046,48.336624,3338.6909723306885
3802128695,10.8297066,48.3363731,3396.5380852054677
3802128698,10.8267905,48.3349919,3354.2804557525915
3802128705,10.8276137,48.3351711,3208.567495801729
3802128706,10.8271518,48.3353437,3247.735187687549
3802128707,10.8281548,48.3357194,3218.452144363658
3802128709,10.8288842,48.3371257,3418.3158310425165
3802128710,10.8293397,48.3369219,3378.2961016269223
3802128711,10.8291781,48.3369942,3392.694500255509
3802128712,10.8295302,48.3374213,3446.8497051793356
3802128713,10.8291986,48.3374632,3461.1458435168092
3802128714,10.8294684,48.3373463,3437.3409595032176
3802128715,10.8293548,48.3372086,3419.8780909402467
3802128716,10.8290652,48.33732,3443.728012337909
3802128740,10.8291218,48.3377059,3488.7234804406344
3802651611,10.8447388,48.3880628,1450.1669118074306
3805614924,10.8277172,48.3130066,2715.335265324711
3805620539,10.8374662,48.3140924,1956.5414504418968
3809864826,10.8528331,48.301995,1640.8165669605046
3811449996,10.8935215,48.3772641,738.8454836453117
3811449997,10.8934825,48.3773133,745.028262750435
3811450002,10.8934009,48.3774158,753.5338381562044
3814102148,10.9490361,48.3420681,679.3964757732901
3814102149,10.949033,48.3421301,672.4985743556648
3814102150,10.9490653,48.3421309,674.887500805843
3814102151,10.9490322,48.3421459,670.7406973558852
3814102152,10.9490648,48.3421467,673.1517806068438
3814102156,10.9490642,48.3422259,664.6589253439781
3814102357,10.9491112,48.342227,668.1063028822583
3814102358,10.9490274,48.3422379,660.5044679031154
3814102359,10.9490637,48.3422391,663.1906851054812
3814102365,10.9485497,48.3423178,618.8808715586093
3814102383,10.9485608,48.3424662,635.4032964894913
3814102391,10.9484062,48.3425294,629.1623037384766
3814102397,10.9488999,48.3425522,665.7456238996593
3814102398,10.9489414,48.3425625,669.0196896514148
3814102413,10.9489393,48.3426342,676.9938877652964
3814102463,10.9488811,48.3427765,690.7253555334976
3814102465,10.9490416,48.3427816,702.6011912835743
3814102467,10.9490369,48.3428244,707.3730012108842
3816540743,10.8769256,48.3680927,596.0707866235207
3816540750,10.8764228,48.3689594,696.2255187031205
3817995046,10.911209,48.3728967,602.139845058536
3817995048,10.9111309,48.3729324,595.1371592334194
3817995052,10.9108612,48.3730837,620.5935055510394
3819074044,10.9134892,48.3725777,689.2689778232856
3819255092,10.9123823,48.3710743,686.3718914343921
3819255104,10.9121742,48.371285,655.7383937200104
3821688132,10.9419077,48.3945566,2083.8992929229134
3821688134,10.9419944,48.3945821,2088.988497089755
3822711517,10.9145419,48.3728899,774.4240050265016
3824269758,10.894211,48.3295741,888.6571154026879
3824269759,10.8941722,48.3295791,890.6321353886183
3824269765,10.8943959,48.3302274,809.6705254408091
3824269776,10.8948701,48.3309021,720.5218174698
3824269789,10.8952544,48.3314457,795.6852534810542
3830070309,10.9027716,48.3906831,1240.5367559135584
3833528563,10.9279037,48.3952472,1606.540595123397
3833528576,10.9281052,48.3954758,1648.4587349709939
3833528579,10.9284329,48.3956663,1450.8133648136413
3833528580,10.9283362,48.3956681,1448.8933893625472
3833528592,10.9283758,48.3957693,1434.039203050045
3833528606,10.9272472,48.3961817,1303.2455908701402
3833528613,10.9280381,48.3962683,1360.412426625094
3833528615,10.9272509,48.3962943,1295.518170996003
3833528621,10.92895,48.3963066,1437.7809853481922
3836230160,10.9274658,48.3963403,1312.188681691929
3837678860,10.9484019,48.3410281,705.6791504083886
3837678861,10.947217,48.3410422,616.8320016158127
3837678862,10.9478026,48.3410261,660.6071975447186
3837678863,10.948963,48.3410788,747.5354400466016
3837678868,10.9490074,48.3413071,779.5678410340787
3837678869,10.9488072,48.3413685,769.8667880653813
3837678870,10.9476384,48.3413761,634.7776385057917
3837678871,10.9488927,48.3413768,763.480411791454
3837678875,10.9487938,48.3414289,776.655602697426
3837678882,10.9482829,48.3415141,699.0160558303596
3837678884,10.9481081,48.3415159,705.760890658745
3837678885,10.9470525,48.3414953,576.0594319492868
3837678886,10.9494858,48.3415259,792.5199918284719
3837678888,10.9496747,48.3415443,779.2910534124502
3837678891,10.9488431,48.3415763,740.9961226928344
3837678893,10.9470365,48.3415831,566.225143808377
3837678895,10.9494963,48.3415962,784.5103968516211
3837678897,10.9475716,48.34163,606.1167565528191
3837678900,10.9496691,48.3416134,771.5963333874251
3837678901,10.9482661,48.3416042,688.9207260588681
3837678916,10.948242,48.341667,678.6608893685742
3837678920,10.9482916,48.3417777,665.8172994718176
3838219694,10.9097179,48.3803177,444.3403835776109
3841577189,10.9139116,48.3543866,1142.0453075025785
3841716553,10.8927969,48.3608463,572.6111895010932
3846849701,10.894125,48.3589511,653.1998773227461
3847374184,10.8603342,48.313928,253.65548339445957
3847374188,10.8575518,48.3113632,606.1436804387351
3847374225,10.8617317,48.3134493,383.58094010672147
3847374236,10.8615913,48.3136774,356.17451547334184
3847374250,10.8540083,48.3147566,821.4084702888006
3848509603,10.873271,48.3377209,680.89074982111
3848509608,10.8709513,48.337811,508.23918158923755
3848509619,10.8690876,48.3380312,367.5439241294393
3850049260,10.9385266,48.3563723,518.9418230922843
3858825263,10.8776825,48.4017636,1414.4654269259568
3858825265,10.8776371,48.4015935,1433.6743592243758
3858825266,10.8781058,48.4017131,1446.215250668774
3858825271,10.8778919,48.401739,1430.1640696859708
3858825273,10.8774799,48.4017879,1399.266821297756
3858825275,10.8780596,48.4015431,1465.4236330698436
3858825277,10.8775246,48.4019485,1396.0414913616573
3858825278,10.8774345,48.4016173,1418.5305004857128
3858825280,10.8778485,48.4015684,1449.4026109114525
3868368495,10.8940898,48.305515,1261.4577367721722
3868586860,10.8777036,48.3646694,189.1328580808797
3869845076,10.9457052,48.31665,3566.8062998370538
3869981866,10.8452133,48.3222575,2116.871128245777
3870991913,10.9107634,48.3973574,300.25904674685046
3871022483,10.9122327,48.3971551,232.69358219289035
3871022487,10.9126445,48.3977733,275.020544232111
3871024860,10.9089894,48.3973958,449.48821943009096
3871031806,10.8974994,48.4044283,1823.521673238686
3871031807,10.8974678,48.4042426,1802.7414039488328
3872630816,10.9167892,48.3802228,156.54251522812524
3872630817,10.9164522,48.3802362,131.60838513674685
3872632996,10.9159739,48.3773114,180.49914746675827
3872632997,10.9165893,48.3767663,242.43555426429816
3872632999,10.916037,48.3773641,187.98641674719434
3872633993,10.915528,48.3769505,207.0695938888202
3872634000,10.9157558,48.376862,224.367035685692
3872634663,10.9162934,48.3775783,218.41848766301962
3872634680,10.9167528,48.377964,219.2520610065245
3872635082,10.9167536,48.378381,238.18395810481206
3872635186,10.916647,48.3778735,231.9928381830047
3872635391,10.9190672,48.3783355,221.5833353004228
3872635393,10.9206261,48.3784639,184.06100000824074
3872635460,10.9160997,48.3780371,160.18822816690277
3872635462,10.9166004,48.3795188,240.02833666710734
3872635464,10.9162312,48.3797557,190.0668598619162
3872635583,10.9170828,48.3793284,284.6398409878412
3872635837,10.9171311,48.3794693,268.5714864078692
3872635840,10.9153909,48.3788169,267.0944502162562
3872635841,10.9158562,48.3789049,217.51236672986565
3872635853,10.9152902,48.3780122,100.26931544695412
3872635855,10.9149702,48.3779653,76.04541426303136
3872636019,10.9198476,48.3788875,137.3585637910292
3872636412,10.9183659,48.3777717,302.91369895181583
3872636457,10.9168222,48.3765646,358.4145036827964
3872636458,10.9173821,48.3762473,412.77427327581563
3872636867,10.9174399,48.3770384,398.0491395733631
3872636921,10.9181964,48.3776314,322.9166594231556
3872636923,10.918039,48.3775038,340.27148235230646
3872636924,10.9176636,48.3787126,315.1897142965821
3872636926,10.9193425,48.3799255,264.0844806028463
3872636932,10.9195512,48.3786832,168.91105615594986
3872636935,10.9193612,48.3774689,328.87101862600724
3872637089,10.9182933,48.3786262,415.5429082620068
3872637602,10.9200129,48.3789993,119.93474610744806
3872638226,10.9197826,48.3781539,276.03628524125287
3872638227,10.9200426,48.3780061,250.76086556497864
3872638831,10.9189531,48.3755416,529.5927056711762
3872638939,10.9181922,48.3755361,480.9424937389391
3872639269,10.9194354,48.3775281,320.30563145863084
3872639271,10.9229669,48.3783749,396.4590989442121
3872639272,10.9224682,48.3780654,446.8675649334675
3872639410,10.9215645,48.3780361,257.7653682106552
3872639411,10.9215044,48.3779907,264.48757153367154
3872639412,10.9236662,48.3770302,467.46646467789446
3872639413,10.9234395,48.3769034,445.5769449394928
3872639414,10.9227833,48.3779634,462.55901249488744
3872639415,10.923198,48.3782233,420.44850446005483
3874022005,10.8920654,48.351708,514.6502739753979
3874051354,10.8847138,48.3538988,677.7619011644812
3874727065,10.8537998,48.3140542,741.7941692357446
3874727066,10.8544612,48.3140201,790.8567240540981
3874727087,10.8497917,48.3119863,1190.9811453534617
3874727088,10.8500877,48.3119952,1169.0687076684399
3874727106,10.8629597,48.3115725,604.915871690319
3874727107,10.8632745,48.3116227,580.9754504722612
3874727377,10.8523314,48.3143062,845.9285263918307
3874727378,10.852735,48.3141828,878.7777045224624
3874727379,10.852325,48.3136871,769.2369068227883
3874727381,10.85012,48.3117569,1195.6739442740022
3874727383,10.8496062,48.3117309,1233.780990279427
3874727385,10.855337,48.3112761,587.7530084853316
3874730339,10.8525397,48.3136219,751.7928456403961
3874730556,10.8541238,48.3131417,622.5312067007775
3874730787,10.8580553,48.3110731,538.4984185088065
3874730788,10.8580963,48.311269,560.49155235063
3874730857,10.854268,48.3134435,646.4492221860057
3874730957,10.8537056,48.3137015,701.9617963261651
3874730958,10.8542221,48.3137469,743.9983943948355
3874731188,10.8525646,48.3146341,886.2634240846239
3874731189,10.852084,48.3147836,925.4990070953861
3874732057,10.8555515,48.3117279,535.0117481410124
3874732058,10.8551263,48.311823,568.1871487624963
3874732059,10.8566774,48.3130947,361.2020828005028
3874732060,10.8567991,48.3130904,370.2146568895586
3874732064,10.857015,48.3134074,317.9704552965244
3874732208,10.8598225,48.3160165,79.6120277098766
3874732889,10.8634357,48.3120409,567.9205236954535
3874732890,10.8629972,48.3119923,535.0449606824183
3874733160,10.8602895,48.3139469,249.88383471643036
3874733161,10.8607844,48.3141586,343.8979788217796
3874733162,10.8599186,48.3138594,220.25462923164994
3874733163,10.8607227,48.3136344,284.77861105936864
3874733165,10.8603202,48.314015,257.7892210158325
3874733167,10.860792,48.313867,311.14541755344027
3874733177,10.8613835,48.3142382,418.6196300019681
3874733179,10.8615654,48.313671,354.1312608781969
3874733195,10.8710259,48.3152414,949.5817659058719
3874733741,10.8647661,48.3152039,477.3431910020242
3874733742,10.8643573,48.3152358,446.9055784450525
3874733868,10.862325,48.3125843,452.28679249825245
3874733869,10.862716,48.312683,483.21479124269234
3875113012,10.8775085,48.351608,309.9951757340121
3875113017,10.8783942,48.3516022,241.56923672944964
3875113018,10.8791279,48.3516355,312.4105315792239
3875113023,10.8784331,48.3516688,249.5827187739213
3875113028,10.8785418,48.351743,261.227759434725
3875113033,10.8788007,48.3518017,281.9780408537707
3875113039,10.8791435,48.3518699,309.4944805114899
3875113051,10.878115,48.3522387,330.2341236867478
3875113358,10.8793636,48.3523663,323.9118083507434
3875113364,10.8789169,48.3524132,350.98680558214915
3875113367,10.8783929,48.3524605,357.4441437635856
3875113375,10.8781254,48.3525372,379.02054233123243
3875113378,10.8778392,48.3525539,400.3930441168839
3875817927,10.897457,48.3046417,954.5454004291671
3875956207,10.9092508,48.3960283,323.69320914206463
3875960740,10.9053024,48.3994602,826.8072433182043
3875960741,10.9048785,48.3993714,859.6229430851373
3875983200,10.8926689,48.4022575,2078.7480371026168
3875985380,10.8934492,48.4018725,1994.0040316602617
3875985382,10.893552,48.4018961,2002.033901157997
3875985473,10.8937754,48.4013446,1930.5216824000847
3875985475,10.893889,48.4013788,1939.729962204956
3875985487,10.8950329,48.3997496,1739.9593943992306
3875985540,10.8964251,48.3988377,1624.4206259549085
3875985541,10.8958933,48.3986773,1581.297795319856
3875985542,10.8958133,48.3986525,1587.816042577396
3875991714,10.8939098,48.4013487,1918.807479437113
3875991716,10.8939974,48.4013707,1911.89332893462
3875992288,10.8939459,48.4010955,1900.0955678883313
3875992289,10.8940619,48.4011295,1909.456528945802
3875999760,10.8953431,48.3993126,1686.5706485500452
3875999761,10.8952245,48.3992774,1676.9798169192995
3875999867,10.8949731,48.399974,1740.6871308416298
3875999868,10.8948913,48.3999502,1747.2804739785827
3875999870,10.8947099,48.4000127,1767.1368222941949
3875999871,10.8948229,48.4000458,1776.2549231613618
3876001231,10.8953288,48.399472,1678.9988610490507
3876001232,10.8952453,48.3994469,1685.765727636933
3876001234,10.8951769,48.3995446,1714.7079693128246
3876001235,10.8950626,48.3995093,1705.4014002263718
3876001462,10.8953818,48.3990543,1649.588614652909
3876001463,10.8955048,48.399092,1659.5902191306577
3876003428,10.8955356,48.3988372,1622.9111383415918
3876003429,10.8956576,48.3988744,1632.8224650904594
3876005745,10.896591,48.3973376,1536.491243975693
3876009559,10.896715,48.397161,1558.157457889066
3876009560,10.897074,48.3966499,1575.9906430742903
3876009564,10.8971906,48.3964838,1555.6134303161
3876009757,10.8969578,48.3970366,1588.5450563904208
3876009758,10.8968294,48.3969981,1578.1435035905213
3876009785,10.8977793,48.3960033,1277.7467561726992
3876009790,10.8976768,48.3957956,1471.0839426950688
3876010395,10.8974164,48.3965119,1340.3296508523244
3876010401,10.89744,48.3961372,1512.8995168969723
3876010556,10.8958522,48.4017794,1807.1257856479824
3876010557,10.8974322,48.3963507,1544.296048460436
3876010560,10.8974575,48.3963144,1325.51941251794
3876010626,10.8975571,48.3959653,1491.920758130411
3876011085,10.9006879,48.3952758,1104.0370734659655
3876012614,10.8992766,48.3943039,1362.2749478241224
3876012615,10.8991959,48.394265,1369.637832341192
3876013811,10.8979181,48.3956653,1459.5203889768745
3876013812,10.8978047,48.3956277,1450.1620091411369
3876014136,10.898212,48.3951319,1387.342075520192
3876014138,10.898319,48.3951761,1396.6461862089734
3876014141,10.8985572,48.3949134,1283.8938247702354
3876014142,10.898638,48.3949407,1277.200217333126
3876016995,10.9009388,48.3947924,1161.0216480531515
3876017394,10.8990069,48.3945666,1326.9224105487838
3876017562,10.9013027,48.3944139,1203.3924227476116
3876019687,10.8982817,48.3952198,1244.4325773620703
3876019903,10.8959205,48.4014595,1771.1969184132854
3876019919,10.8944158,48.4032996,1973.8540729771491
3876019920,10.8943897,48.4034703,1992.9326110172638
3876020084,10.896638,48.3997858,1577.4655943383066
3876023966,10.8943676,48.4036542,2013.446362137315
3876032506,10.926167,48.3842532,918.348144590731
3876040476,10.8721922,48.3449211,500.55174884085835
3876040477,10.8720712,48.3446,462.1154900131129
3876040526,10.8704235,48.344779,404.40824002165965
3876040527,10.8704393,48.3446884,394.266516897791
3876040925,10.870726,48.3445764,436.8935461003616
3876040954,10.8703337,48.3443315,352.18926636032734
3876040955,10.870151,48.3443471,338.57566032776367
3876041757,10.8701584,48.3444782,353.1732734461951
3876041758,10.8700774,48.3444834,359.18750843765037
3876041759,10.8703266,48.3444675,365.66105100002426
3876041929,10.8703489,48.3441858,338.18971702045405
3876041930,10.8700765,48.344204,326.4237745671627
3876042290,10.8733708,48.3492143,532.3202495824002
3876042291,10.8731848,48.3488965,570.2371594438932
3876042835,10.870428,48.3433246,323.30591429338216
3876042836,10.870783,48.3433708,296.36088743664493
3876042839,10.8699362,48.3434553,241.0296162993188
3876042912,10.8698909,48.3436591,265.205813678991
3876043045,10.8738392,48.3491703,497.3618776569968
3876043046,10.8747214,48.3490854,431.4831283992846
3876043049,10.8742868,48.3495644,440.1882823474518
3876043055,10.8747696,48.3490801,427.8727627665964
3876043316,10.8769178,48.3492679,197.51756909202973
3876044965,10.8767908,48.3498035,341.72120485745404
3876045744,10.8768773,48.3506767,222.82175332580698
3876045745,10.8770473,48.3509829,186.53020366208625
3876361901,10.9159812,48.3643181,603.6671265919919
3877153178,10.7707403,48.3136752,7407.241137606612
3877153438,10.7855967,48.3150424,5975.036674112287
3877153439,10.8050054,48.3145547,4525.570092126399
3877153450,10.8019463,48.3126384,4918.74206788605
3878532102,10.9127351,48.3974909,299.0006527219364
3878541670,10.9119098,48.3962377,99.43638219215188
3878541672,10.9109176,48.396602,212.76838603234188
3878541674,10.9109352,48.3966853,224.44147439629825
3878547618,10.9081445,48.3958962,380.35458370870987
3878787598,10.9134364,48.3966886,168.2774480488081
3878835261,10.9142017,48.3963541,149.21194432081182
3878935952,10.8967983,48.3547398,383.4161308003561
3878977741,10.8977372,48.3590665,172.20250226097252
3880655873,10.8926371,48.3094776,979.5298152882824
3880655874,10.8927217,48.3094693,973.0725493019182
3880655879,10.8927288,48.3094024,980.8920113522499
3880847336,10.8913526,48.3172881,314.590682313651
3883939515,10.9182623,48.3754652,477.86199152698674
3883939516,10.9182668,48.3755431,486.5304629752775
3883939518,10.91893,48.3756241,538.9236171856513
3883939541,10.915545,48.3769644,205.0782515512598
3883939542,10.9174783,48.377017,401.7513350999428
3883939549,10.9159179,48.3773409,185.77807469216341
3883939551,10.9180783,48.3774823,344.03188340012434
3883939559,10.9181468,48.377657,327.5559694433495
3883939560,10.9170637,48.3776565,272.09971134477036
3883939565,10.9188462,48.3777159,377.2401513313434
3883939568,10.9183184,48.3777986,307.52397801264823
3883939570,10.9168069,48.3779334,224.50019874120025
3883939573,10.9192952,48.3784373,207.26227887082032
3883939576,10.9178509,48.3784879,351.686752177628
3883939577,10.9191907,48.3784985,206.93238550588066
3883939578,10.9205664,48.3784985,189.91279172789
3883939581,10.9186359,48.378731,451.73680542665306
3883939589,10.9185311,48.3793225,358.7502974051411
3883939590,10.9194568,48.3796902,297.5660008907597
3883939591,10.9275837,48.3823133,696.6938949346431
3883939594,10.926771,48.3834108,817.4584085166064
3883939595,10.926246,48.3842927,925.6506835170858
3883939597,10.9012463,48.3944037,1207.7083236514916
3883939598,10.9008923,48.3947812,1164.673777520467
3883939608,10.900639,48.3952674,1107.7663327424739
3883939614,10.8949182,48.3997154,1730.676849483379
3883939615,10.8965904,48.3997742,1581.2089420279576
3883939618,10.8958823,48.4014553,1774.055374509387
3883939619,10.895813,48.4017758,1810.0471929113885
3883939622,10.8926537,48.4022912,2082.659707041313
3883939624,10.8943642,48.4032978,1977.668467859467
3883939625,10.8943376,48.4034705,1996.7787126405815
3883939626,10.8944261,48.4036503,2017.7865533938536
3883939628,10.8948692,48.4061693,2203.0896611951994
3884011001,10.9164096,48.3769984,246.84421526847797
3884011010,10.9158577,48.3772147,168.91145948891383
3884011027,10.9149505,48.3780133,81.57754272447346
3884011028,10.9151475,48.3780453,95.51013543480452
3884011033,10.9166971,48.3783897,242.4675288920298
3884011041,10.9156892,48.3788227,213.7321162453256
3884011042,10.9198211,48.3789051,140.12633262924356
3884011045,10.9200569,48.3789709,124.46606525655925
3884012167,10.9170752,48.3794786,272.827530602498
3884749811,10.8990724,48.3183292,515.3878971708588
3884749812,10.8985912,48.3183783,551.3860589560951
3884750016,10.8995399,48.3182712,550.5530971184005
3885839438,10.8712431,48.3684523,1076.2321206451059
3885839865,10.8700851,48.3685368,989.6814507231367
3894047112,10.876955,48.3546061,747.4969479643358
3894047379,10.8767188,48.3562184,917.9167469463209
3894302097,10.9490409,48.3195796,3284.0498340232257
3895233271,10.8982949,48.3585752,287.2116963921226
3895233272,10.8987522,48.3585155,266.27144963199817
3895233273,10.8980083,48.3576446,454.411533239282
3895233274,10.8984577,48.3575813,431.9517008673132
3896673975,10.9061186,48.3265044,951.3561142566848
3896673977,10.9061447,48.3272661,1032.3362381522877
3896673978,10.9065468,48.3264612,917.9019184249863
3896673983,10.9056844,48.3265589,976.51436537632
3896673984,10.9044979,48.326718,1079.418509062208
3896673987,10.9052474,48.3267117,1024.001879401257
3896673989,10.9050814,48.3259826,1024.2768929441143
3896673990,10.9052404,48.3263763,978.9485811776243
3896673992,10.906084,48.3262275,914.4150487419836
3896674681,10.9070736,48.3261146,929.3426113383721
3897084771,10.8584089,48.3954718,90.74799021115288
3897093909,10.8700077,48.4042972,1957.497069523391
3900168174,10.9183365,48.3971381,564.1567949910576
3900168177,10.9188535,48.397276,522.9638273929378
3901557785,10.904307,48.3900728,1163.4673753575
3902115593,10.8540808,48.3400888,1545.5093522478087
3904740550,10.9522737,48.3553303,679.7113288086463
3904740551,10.9522673,48.3553852,673.5884295252348
3904740553,10.9522493,48.3554786,668.9732988608321
3904740555,10.9522419,48.3555133,672.8707301683116
3904742757,10.952231,48.3555669,675.6455476327765
3907183892,10.8548076,48.3381145,1289.3314408744432
3919338459,10.9459273,48.3166172,3569.657884800269
3919338460,10.9457973,48.316636,3559.8201989367312
3919338464,10.945942,48.3169207,3596.5114418717167
3919448018,10.9203405,48.3648881,1009.8362153282264
3919448019,10.9200778,48.3650821,980.8192152034813
3919484799,10.9214777,48.3644893,1114.9235184930021
3919484803,10.9212731,48.3646562,1090.9885010573453
3919484806,10.9213062,48.3647711,1077.980281198617
3919487513,10.9181207,48.3632771,808.4350522737889
3920118302,10.9266481,48.3770278,745.7153810043059
3920118305,10.9266195,48.3770451,748.5799522752956
3922750207,10.8860304,48.3591708,461.04196867045215
3923043654,10.8954238,48.3530346,100.82928602449654
3923043656,10.8954337,48.3530751,97.72038502100744
3923043958,10.8953784,48.3530811,101.86081636827913
3923043962,10.8948829,48.3531353,138.96767088113685
3923043972,10.8951385,48.3533594,171.471807207731
3923053790,10.8959731,48.3533575,100.508956337748
3923053845,10.8962192,48.3553361,329.36789319720293
3923060725,10.8942407,48.3540964,298.26979927445973
3923408529,10.8981863,48.3357237,467.08295181357784
3923408531,10.8981722,48.3357489,465.2337912876469
3923408532,10.8981975,48.33575,465.1578087789127
3923408535,10.8981537,48.3357632,443.45113322315973
3923408538,10.8981818,48.3357636,441.40380592800665
3923408543,10.8981968,48.3357772,461.8532076164863
3923408544,10.8981719,48.3357784,461.8382784338948
3923408548,10.8981934,48.3357809,440.8533111372453
3923408552,10.8981556,48.3357957,444.20509029336506
3923408556,10.8981959,48.335804,459.0354313631335
3923408560,10.898169,48.3358214,435.84167032977894
3923408564,10.8981951,48.3358312,456.09586519989654
3923408565,10.8981926,48.3358313,434.90161994821375
3923408566,10.8981708,48.3358316,456.0475768054869
3923408567,10.8981687,48.3358369,433.93485875697525
3923408569,10.89785,48.3358408,454.87405029809446
3923408571,10.8978792,48.335841,452.61625281846943
3923408573,10.8979217,48.3358416,432.7501677502861
3923408576,10.8979499,48.335842,447.2878535918111
3923408577,10.8979639,48.335842,429.6651336013875
3923408584,10.897809,48.3358488,456.8137866153181
3923408585,10.8978985,48.3358531,433.14937032789646
3923408586,10.898192,48.3358562,433.50386251190815
3923408589,10.8978482,48.3358572,454.8391210797658
3923408591,10.8978821,48.3358577,452.3440878645163
3923408600,10.8981944,48.3358653,452.33999292236035
3923408602,10.8979976,48.3358708,442.81351853157815
3923408605,10.8979086,48.3358797,435.3126581094698
3923408622,10.8981911,48.3358916,437.3453042485554
3923408623,10.8979143,48.3358918,444.3255673457561
3923408625,10.8979551,48.3358924,441.28863375303547
3923408627,10.8981939,48.3358964,448.794721132569
3923408639,10.8980187,48.3359101,434.460660422904
3923408644,10.8979722,48.3359208,437.3784005226864
3923408646,10.8981934,48.3359224,446.8800721345302
3923408649,10.8981011,48.3359267,440.2953201169809
3923408666,10.8982073,48.3359379,441.87085120546504
3923408675,10.8981926,48.3359453,449.11379074861935
3923408683,10.8979711,48.3359523,440.9616383460983
3923408687,10.8981898,48.3359563,442.228852234107
3923408689,10.8982926,48.3359574,459.4019149339419
3923408690,10.897972,48.3359576,439.06071379275306
3923408691,10.8983171,48.3359578,461.1770986620824
3923408694,10.8983575,48.3359657,463.3824060941965
3923408703,10.8981772,48.3359717,443.1546000118503
3923408707,10.8982173,48.3359729,453.92312724012766
3923408709,10.8982418,48.3359733,455.83561802121795
3923408711,10.8983154,48.3359743,461.320802962334
3923408713,10.8979702,48.3359787,443.85622978366877
3923408714,10.8979944,48.3359831,442.26450252737175
3923408715,10.8979714,48.3359843,442.0086921977804
3923408719,10.8979955,48.3360012,446.69458817087894
3923408720,10.8979688,48.3360121,447.671327729965
3923408721,10.8979709,48.3360123,445.26116187418216
3923408723,10.8979938,48.3360136,445.5401437510731
3923408733,10.8979679,48.33604,450.82709268282747
3923408735,10.8979703,48.3360409,448.39291487665815
3923408736,10.8979942,48.3360412,451.05569342499126
3923408737,10.897993,48.3360484,449.4965585955031
3923408743,10.8979797,48.3360553,449.299177057273
3923408745,10.8979934,48.3360629,453.5150832836452
3923408746,10.8979672,48.336068,453.8974434990207
3923408748,10.8979787,48.3360895,455.40481754908257
3923429112,10.898099,48.3358126,450.9211106978754
3923429114,10.898161,48.3358418,452.2347984617663
3923429121,10.8981747,48.3358581,451.4831068506911
3923429125,10.8981748,48.3358721,449.9079820375677
3923429132,10.8981829,48.3358949,447.92826081220875
3923429135,10.8980661,48.3358973,439.0521018100153
3923429137,10.8980277,48.3358974,436.2173756983858
3923429140,10.8981913,48.3359012,447.8915940235905
3923429144,10.8979769,48.3359111,437.7358049223894
3923429149,10.898121,48.3359203,442.5990200770419
3923429151,10.8981367,48.3359203,443.7814750570805
3923429154,10.8979851,48.3359215,438.31199600068334
3923429157,10.8982073,48.3359272,449.76743343056006
3923429162,10.8981836,48.3359341,448.7716616816598
3923429170,10.8980689,48.3359529,442.4843236491293
3923435857,10.8981228,48.3361517,451.5596018816663
3923709337,10.8916382,48.4305261,4488.925712976191
3923709345,10.8927456,48.432526,4736.837922413657
3925161430,10.8773948,48.3316972,1506.482203011737
3925161431,10.8782176,48.331717,1567.4505539336203
3928973743,10.8981526,48.3357761,442.0144139412989
3928973744,10.8981814,48.3357773,439.8801463695643
3928973745,10.8981801,48.335821,435.01997114551233
3928973746,10.8981798,48.3358306,433.95226803133284
3928973747,10.8981796,48.3358381,433.1181738786273
3928973748,10.8979091,48.3358532,432.3657566164066
3928973749,10.8979215,48.3358533,431.44910127684966
3928973750,10.8979631,48.3358536,428.37391580419535
3928973751,10.8980452,48.3358543,422.3047178650304
3928973752,10.898179,48.3358569,432.53977640533014
3928973753,10.898178,48.3358914,436.37671887463523
3928973754,10.8980462,48.3358987,427.242332909022
3928973755,10.8980252,48.3358988,428.79465729956667
3928979158,10.8981288,48.3359245,434.3433057341924
3928979159,10.898177,48.3359245,437.9061666023379
3928979160,10.8979823,48.3359255,434.86475412740225
3928979163,10.898177,48.3359323,438.7734882558452
3928979164,10.8981771,48.3359548,441.2753885591677
3928979165,10.8979816,48.3359568,438.34554485298037
3928979166,10.8979811,48.3359832,441.28132771553607
3928979167,10.8979805,48.3360126,444.5507640066889
3928979168,10.89798,48.3360407,447.67556443656883
3928979169,10.8979798,48.3360483,448.52077637401067
3929396259,10.8644098,48.3862604,950.1567565007417
3929411340,10.8930883,48.3026525,1192.2144230387973
3930107607,10.8980997,48.3358504,446.71761063069835
3930107608,10.8981611,48.3358506,451.256253805052
3930107609,10.8981612,48.3358582,450.48514688587494
3930107612,10.8981614,48.3358723,448.9172265071089
3930107615,10.8981617,48.3359012,445.70361207545966
3930107616,10.8981823,48.3359012,447.2263292420555
