osmid,x,y,nearest_pharmacy_m,accessibility_band
6817851639,10.9363391,48.3929959,1741.003378447522,> 1500 m
6817851640,10.9371216,48.3931747,1802.104666882808,> 1500 m
6817851641,10.9361926,48.3932631,1772.625977303731,> 1500 m
6817851643,10.9373363,48.3935163,1861.6432675782785,> 1500 m
6817851644,10.9356271,48.3943581,1901.3514037855891,> 1500 m
6817851645,10.9362243,48.3944961,1948.0385246363664,> 1500 m
6880759506,10.9316969,48.3908903,1557.8270053398364,> 1500 m
6880759509,10.93074,48.3906386,1634.0842496330677,> 1500 m
6880810538,10.9365371,48.3926087,1695.5342703285746,> 1500 m
6880810539,10.9353217,48.3921192,1800.4915518014586,> 1500 m
6880810540,10.9362517,48.3931492,1759.2302021587907,> 1500 m
6880810543,10.9360498,48.3930897,1775.5681803857829,> 1500 m
6880810544,10.9357484,48.3933502,1812.0960412549096,> 1500 m
6880810545,10.9355684,48.393251,1828.7127878185872,> 1500 m
6880810561,10.9334632,48.3910946,1657.1664870682205,> 1500 m
6880810562,10.9342469,48.3913669,1520.0417554412418,> 1500 m
6880810563,10.9339009,48.3912273,1540.880955623892,> 1500 m
6880810564,10.9341788,48.3913394,1516.8720324006958,> 1500 m
6880810565,10.9332787,48.3905128,1574.7587449032872,> 1500 m
6880810568,10.933174,48.390256,1613.9237388870176,> 1500 m
6882614360,10.9497697,48.3827406,1578.8790879158682,> 1500 m
6882614361,10.9504847,48.3828437,1632.9122378546144,> 1500 m
6882720273,10.9385372,48.3974216,2181.9350516567297,> 1500 m
6884210876,10.8964456,48.404294,1870.368575995073,> 1500 m
6884216144,10.8905698,48.406361,2529.102033197959,> 1500 m
6884216147,10.8908481,48.4062266,2519.6291618224127,> 1500 m
6884216148,10.8908655,48.4063384,2507.130421789609,> 1500 m
6884542702,10.9306248,48.3983151,1551.1611517165306,> 1500 m
6884542703,10.9304925,48.3982849,1548.4243777454467,> 1500 m
6884542704,10.9303409,48.3982499,1560.2740162997422,> 1500 m
6924820777,10.9358753,48.3938933,1846.5143502376875,> 1500 m
6924820778,10.9358515,48.3935107,1901.5535056635852,> 1500 m
6926895504,10.928802,48.3938762,1623.8575232714204,> 1500 m
6926895508,10.9320102,48.3956138,1680.2219984628166,> 1500 m
6926895509,10.9321589,48.3956463,1691.7802520270138,> 1500 m
6926895510,10.9323097,48.3953418,1727.422752477075,> 1500 m
6926895511,10.9329834,48.395489,1779.7728052505604,> 1500 m
6926895513,10.9315928,48.3951851,1757.431848110359,> 1500 m
6926895514,10.9317469,48.3947833,1717.537938221689,> 1500 m
6926895515,10.9314915,48.3947273,1697.6794758515396,> 1500 m
6926895516,10.9316876,48.3947703,1712.9271886095823,> 1500 m
6926895517,10.9320175,48.3941097,1789.8716197352896,> 1500 m
6926895518,10.9332281,48.3949839,1831.137463597782,> 1500 m
6926895523,10.9332844,48.3943812,1888.1625914043047,> 1500 m
6926895526,10.933173,48.3932779,1769.4554037593834,> 1500 m
6926895529,10.9324469,48.3936985,1838.507356536468,> 1500 m
6926895530,10.9321551,48.3936353,1815.8452856119484,> 1500 m
6926895531,10.9335062,48.3939249,1862.0435404263656,> 1500 m
6926895532,10.9337188,48.3939704,1866.5854089346108,> 1500 m
6926895533,10.9354224,48.3971922,2001.8938103912812,> 1500 m
6926895538,10.934275,48.3969618,1912.6214781899528,> 1500 m
6928852623,10.9332932,48.3931703,1754.5585306978996,> 1500 m
6928852626,10.9326654,48.3957521,1730.9828000890734,> 1500 m
6936431954,10.935267,48.3950591,1983.7087658941164,> 1500 m
6936431955,10.9362284,48.395278,2058.748542485313,> 1500 m
6936431957,10.9351683,48.3977131,1949.013344954508,> 1500 m
6936431958,10.934405,48.3979329,1864.2068672379412,> 1500 m
6936431959,10.9345941,48.3975947,1904.3208752544635,> 1500 m
6937101857,10.9145212,48.347991,1838.7594460022729,> 1500 m
6937101858,10.9126609,48.3481635,1954.6340361644811,> 1500 m
6937101862,10.9129615,48.3482738,1928.855964885695,> 1500 m
6937101863,10.9133427,48.348368,1898.7796829226197,> 1500 m
6937101864,10.9134558,48.348483,1903.911274426372,> 1500 m
6937101865,10.9137426,48.3485471,1870.4040983628884,> 1500 m
6937101866,10.9161585,48.3464304,2094.175129175562,> 1500 m
6937101867,10.9162713,48.3464439,2113.177311010091,> 1500 m
6937101868,10.9166911,48.3464789,2146.411607013321,> 1500 m
6937101869,10.9155339,48.3470612,1919.7294740469629,> 1500 m
6944435655,10.9216347,48.3170971,1724.463321871999,> 1500 m
6944734346,10.9273166,48.4203602,3502.112161042518,> 1500 m
6944734347,10.9273731,48.4202478,3511.702926483482,> 1500 m
6944734350,10.9269202,48.4201466,3476.437175771509,> 1500 m
6944734351,10.9268615,48.4202589,3466.6890443101497,> 1500 m
6944734352,10.9273848,48.4202252,3514.360123350931,> 1500 m
6944734353,10.926932,48.4201273,3478.7531804528458,> 1500 m
6947892103,10.8540896,48.3222836,2148.406116257045,> 1500 m
7001243853,10.9395756,48.3977396,2266.360646536463,> 1500 m
7001518314,10.9366382,48.3924111,1672.3286859651423,> 1500 m
7001518315,10.9376583,48.3926644,1752.7429263814422,> 1500 m
7001530209,10.8956503,48.3874446,1787.7149488655552,> 1500 m
7001530213,10.8948916,48.3870799,1856.9400767374748,> 1500 m
7001546658,10.949897,48.3823816,1619.8904843051098,> 1500 m
7001546659,10.9503789,48.3824618,1656.5795137944674,> 1500 m
7001546660,10.9488992,48.3823058,1683.365258543893,> 1500 m
7001546661,10.9486589,48.3830713,1770.3153387320174,> 1500 m
7082459724,10.8884258,48.3936876,2623.842100582871,> 1500 m
7082494618,10.889658,48.4004614,3392.346905552492,> 1500 m
7082494619,10.8892689,48.4004185,3363.1592441669386,> 1500 m
7082494637,10.8970183,48.387245,1677.8882269805165,> 1500 m
7082494641,10.8954563,48.3883282,1836.561037203704,> 1500 m
7082494642,10.8954186,48.3883215,1833.6792188705988,> 1500 m
7083423320,10.8940267,48.3893969,1991.4767139740995,> 1500 m
7084533931,10.8941641,48.3894425,2002.818907762717,> 1500 m
7086958581,10.8323268,48.3808513,1892.5859800752771,> 1500 m
7110608013,10.8959937,48.3976288,1513.9391821419274,> 1500 m
7110608014,10.8959066,48.3977554,1529.41565963246,> 1500 m
7138441317,10.9423046,48.3941153,2032.2542599978449,> 1500 m
7138441318,10.9428329,48.3942705,2074.907721232699,> 1500 m
7143122601,10.8890708,48.39003,1527.7697696295386,> 1500 m
7143122603,10.8895765,48.3902323,1575.3466723090664,> 1500 m
7192086731,10.8792504,48.4044332,1603.5504271616612,> 1500 m
7192086737,10.8792246,48.4040767,1562.3429284311144,> 1500 m
7192086739,10.8791967,48.4042544,1582.2135077333096,> 1500 m
7202824256,10.930619,48.396386,1501.9411421812438,> 1500 m
7202824257,10.9303635,48.3963213,1505.4231648096948,> 1500 m
7208114555,10.8875443,48.3446722,1502.075676526602,> 1500 m
7216987741,10.8240478,48.313931,3006.4989841146485,> 1500 m
7229692996,10.9524407,48.3434576,1534.212327019044,> 1500 m
7229705541,10.8325724,48.3407775,3561.549978923896,> 1500 m
7238861442,10.8275505,48.3181453,3448.8156239536,> 1500 m
7238861444,10.827533,48.3183485,3421.491831059349,> 1500 m
7289128493,10.9286243,48.3670601,1699.4301417556255,> 1500 m
7289128496,10.9289485,48.3668901,1668.9191881173094,> 1500 m
7289128497,10.9280862,48.3667092,1742.547657469294,> 1500 m
7289128498,10.9288075,48.3669641,1682.1933401427225,> 1500 m
7289128499,10.9283528,48.366532,1718.1350826738235,> 1500 m
7289128500,10.9290973,48.3668122,1654.9240425503804,> 1500 m
7369728865,10.8618421,48.4048162,1937.0913156559168,> 1500 m
7369728866,10.8613115,48.404632,1968.5940595322452,> 1500 m
7369728867,10.861738,48.4047801,1933.063632652831,> 1500 m
7387169722,10.8130647,48.3108093,4099.410602712427,> 1500 m
7387169723,10.8129563,48.3108218,4107.546891196748,> 1500 m
7387169726,10.8125523,48.3093805,4268.907101351685,> 1500 m
7388489683,10.8249233,48.3094155,3174.933738283071,> 1500 m
7388520172,10.8232776,48.3086416,3765.9531757296886,> 1500 m
7405269109,10.9364689,48.3927419,1711.1780741748028,> 1500 m
7405269113,10.9369004,48.3928847,1747.4258891014676,> 1500 m
7409791417,10.8974073,48.4079129,2360.445765518553,> 1500 m
7409791419,10.8980889,48.4078053,2418.001492771369,> 1500 m
7415526133,10.9161681,48.3444115,1871.4422999989029,> 1500 m
7416435349,10.9332884,48.3948593,1845.6901183335187,> 1500 m
7416435358,10.9334045,48.3946196,1873.6880882879825,> 1500 m
7417860479,10.9135569,48.3435802,1768.753295111058,> 1500 m
7417860480,10.9135958,48.3433322,1740.82434483752,> 1500 m
7424789608,10.8613682,48.4053873,2009.6033723916596,> 1500 m
7424789610,10.8611776,48.4051174,2043.8117875445616,> 1500 m
7424789611,10.8612659,48.4053533,2005.7058609416736,> 1500 m
7434663711,10.9357096,48.3210348,2905.0648174692874,> 1500 m
7447217483,10.9138363,48.3449379,1680.1564674303963,> 1500 m
7447237085,10.9143524,48.3446821,1727.9370496912366,> 1500 m
7447352790,10.9225455,48.3364732,1865.2963048780468,> 1500 m
7447352795,10.9252062,48.3354412,2095.6997093215914,> 1500 m
7447352798,10.9252626,48.3356602,2089.8248808492262,> 1500 m
7460130622,10.8917119,48.4348697,4979.051135920017,> 1500 m
7470319263,10.8909757,48.4225687,3764.413182624068,> 1500 m
7503572999,10.8988688,48.3901672,1567.9239186757889,> 1500 m
7503573001,10.8992523,48.3901717,1569.98558869394,> 1500 m
7503708584,10.8997172,48.390192,1535.1991171108525,> 1500 m
7503712485,10.8997237,48.3896739,1506.371384439473,> 1500 m
7565047950,10.8227735,48.3109619,3390.0912930370387,> 1500 m
7565047951,10.8229801,48.311201,3359.4269576067195,> 1500 m
7565047952,10.8236385,48.3109898,3413.485982841052,> 1500 m
7569515276,10.9325655,48.4017009,1999.2629262494647,> 1500 m
7569515277,10.9326881,48.4017334,2003.0038884741425,> 1500 m
7569515279,10.9352077,48.4023344,2200.6538399827605,> 1500 m
7598172422,10.9335678,48.2951262,3010.3007108536776,> 1500 m
7598172459,10.9330574,48.2978503,2934.4462937077024,> 1500 m
7649895274,10.9292169,48.3950211,1600.5632670236482,> 1500 m
7649895275,10.9299403,48.3941742,1710.3474120347626,> 1500 m
7649895276,10.9293638,48.3947997,1627.465150586737,> 1500 m
7650251896,10.9424928,48.3957666,2264.687997678925,> 1500 m
7650251897,10.9423541,48.3959743,2289.951732887252,> 1500 m
7650251900,10.9413265,48.3963425,2406.590453024555,> 1500 m
7650251902,10.9431051,48.3962017,2350.8922712702474,> 1500 m
7676043096,10.9313421,48.3693614,1656.335715520678,> 1500 m
7676043097,10.9309706,48.3697634,1708.7877851138026,> 1500 m
7676236773,10.9273009,48.367623,1611.0347666315554,> 1500 m
7676236781,10.9283294,48.367252,1721.1179289375182,> 1500 m
7676236782,10.9272142,48.3677692,1628.5076466346345,> 1500 m
7676236784,10.9275903,48.3679233,1661.601551729132,> 1500 m
7676237085,10.9275143,48.3680191,1670.8114295943476,> 1500 m
7676237086,10.9287928,48.3672842,1740.642870732408,> 1500 m
7676237087,10.9288428,48.3669456,1678.8719043304334,> 1500 m
7676237088,10.9290734,48.3670578,1699.987053327388,> 1500 m
7676237089,10.9290164,48.3668546,1662.5362060925609,> 1500 m
7676237090,10.9291702,48.3669291,1676.5972865812078,> 1500 m
7676237091,10.9286543,48.3670444,1696.6089356628838,> 1500 m
7676237092,10.9289197,48.3671777,1721.1872251828363,> 1500 m
7676258551,10.8920973,48.4249817,3835.394684828347,> 1500 m
7676435142,10.9438786,48.3931489,1933.2581397957529,> 1500 m
7676435143,10.9438316,48.3932201,1941.9023856290237,> 1500 m
7676435144,10.9437565,48.3934227,1965.1028922503128,> 1500 m
7676435150,10.9448804,48.394331,2126.1659724664764,> 1500 m
7676435151,10.9435165,48.3939405,2235.830598625408,> 1500 m
7676435158,10.9411881,48.3943725,2202.157169384659,> 1500 m
7676788503,10.9288986,48.3901571,1519.8802289985751,> 1500 m
7677704632,10.9305652,48.4058487,2446.552464422647,> 1500 m
7677704635,10.9316978,48.4037456,2198.201106134092,> 1500 m
7678664165,10.9025853,48.4447266,6745.012451245485,> 1500 m
7678664168,10.9036666,48.4450927,6834.786832966592,> 1500 m
7697824443,10.9309222,48.3980789,1532.1267927340684,> 1500 m
7697824444,10.9309571,48.3980188,1539.28912657518,> 1500 m
7697824445,10.9311761,48.397462,1603.2789006022008,> 1500 m
7770221205,10.7706143,48.3108048,7331.663154175624,> 1500 m
7777568890,10.948369,48.3780688,1710.40756352545,> 1500 m
7777568891,10.9480232,48.3790244,1606.4532920006163,> 1500 m
7777568892,10.9477124,48.3779662,1760.2261158030117,> 1500 m
7777568898,10.9488312,48.3781389,1675.3921895403762,> 1500 m
7777568904,10.9490206,48.3776346,1733.1869871466538,> 1500 m
7777568908,10.9487927,48.3768141,1707.4725131362031,> 1500 m
7777568909,10.9484848,48.3776581,1759.416425170053,> 1500 m
7777568910,10.9489817,48.3777341,1721.7561243115572,> 1500 m
7777568911,10.9478512,48.3775621,1761.404495708014,> 1500 m
7777568916,10.9492892,48.3768949,1745.2280563047652,> 1500 m
7777568917,10.9485391,48.3790873,1567.2288517140207,> 1500 m
7777568918,10.9516213,48.3795875,1725.4464850230809,> 1500 m
7777568919,10.9490331,48.3791805,1529.0089559275912,> 1500 m
7777568921,10.9482005,48.376713,1662.1941205912958,> 1500 m
7777568922,10.9482369,48.3765076,1638.4752273186857,> 1500 m
7793275529,10.9337055,48.3919677,1597.8948464528426,> 1500 m
7793275530,10.9351118,48.3925755,1721.788477216991,> 1500 m
7796397164,10.9108524,48.351623,1527.8478187236717,> 1500 m
7796397175,10.9123921,48.351261,1565.1314886506807,> 1500 m
7796397178,10.9121795,48.3511888,1582.774253725789,> 1500 m
7796397183,10.9119907,48.3513412,1569.4497934564563,> 1500 m
7796431285,10.9120376,48.3513728,1564.3275687152664,> 1500 m
7796431291,10.9122527,48.3514124,1545.054466610679,> 1500 m
7878200096,10.9147844,48.2807966,2781.883825491093,> 1500 m
7878200097,10.9145906,48.2807245,2768.168554533067,> 1500 m
7878200101,10.9150733,48.2801471,2841.7023155884663,> 1500 m
7997865941,10.9400463,48.3714406,1559.80271980758,> 1500 m
7999714898,10.9363531,48.3966208,2014.574916139905,> 1500 m
7999714899,10.936258,48.3967552,1998.0631160937323,> 1500 m
8018347744,10.9201423,48.3388614,1749.1120260649843,> 1500 m
8025526173,10.8598252,48.4074226,2272.8491603782863,> 1500 m
8025526174,10.8597082,48.4073841,2263.2100295183504,> 1500 m
8071624148,10.8364382,48.386331,1645.1279133036603,> 1500 m
8121950251,10.8380952,48.3866089,1795.9554448743472,> 1500 m
8170880164,10.8472133,48.3051169,1873.160421875271,> 1500 m
8259180065,10.8499473,48.3240732,2114.093306154164,> 1500 m
8262424115,10.8918219,48.4238454,3760.740591661816,> 1500 m
8262429011,10.8916634,48.4238434,3772.438534879605,> 1500 m
8266798076,10.8945129,48.4124508,2462.5108075759126,> 1500 m
8281709922,10.8339375,48.3865166,1849.565126244241,> 1500 m
8281709924,10.8347835,48.3866144,1796.6488878386683,> 1500 m
8281709925,10.8347117,48.3865559,1788.256886416449,> 1500 m
8281709931,10.8316836,48.3862205,2083.2459064924738,> 1500 m
8281709932,10.8316664,48.386331,2095.598437194568,> 1500 m
8281709933,10.8316948,48.3861697,2077.536968840924,> 1500 m
8281709936,10.8323502,48.3861573,2024.452838573245,> 1500 m
8281709956,10.8319569,48.3861872,2058.0845189253564,> 1500 m
8308715501,10.9137083,48.342527,1694.383558271194,> 1500 m
8308715507,10.9136535,48.3434327,1728.863215458924,> 1500 m
8308715508,10.9136528,48.3435082,1737.2586036859914,> 1500 m
8308715509,10.9139055,48.3431532,1763.1969434091804,> 1500 m
8308715517,10.9143253,48.3424838,1724.2585541563506,> 1500 m
8318884326,10.8217038,48.3196865,3926.960207557256,> 1500 m
8318884327,10.8218579,48.3195284,3895.839766659824,> 1500 m
8318884330,10.8217868,48.3196958,3919.7666444908473,> 1500 m
8318884331,10.8217862,48.3196868,3920.768383149265,> 1500 m
8398505553,10.9358526,48.3939355,1851.4971223589216,> 1500 m
8398505556,10.9382702,48.3945207,2033.9456810792567,> 1500 m
8398505557,10.9382133,48.3945972,2041.050523880841,> 1500 m
8398505559,10.9377231,48.3954102,2138.5070929611925,> 1500 m
8398505562,10.9375463,48.3958353,2188.145995458819,> 1500 m
8398505563,10.9375589,48.3960333,2178.2983395730016,> 1500 m
8398505565,10.9372378,48.3968037,2088.1906529511207,> 1500 m
8398505567,10.9370777,48.3969925,2064.083734707435,> 1500 m
8398505569,10.9365574,48.3978785,2076.528751951482,> 1500 m
8398505570,10.9362398,48.3983775,2016.2914426152192,> 1500 m
8398505571,10.9375377,48.3987437,2117.87943417962,> 1500 m
8398505572,10.9363655,48.3984131,2023.9596244183956,> 1500 m
8398505573,10.9344414,48.3978678,1871.9284014529003,> 1500 m
8398505575,10.9339419,48.3976952,1914.226550286493,> 1500 m
8398505578,10.9371288,48.4022337,2275.5174310081084,> 1500 m
8398505579,10.9370005,48.4022026,2265.4344800269464,> 1500 m
8398505581,10.9339504,48.4011972,2017.6865612802187,> 1500 m
8398505584,10.9324513,48.400479,1917.04564749731,> 1500 m
8398505585,10.9326495,48.4001173,1901.0881720079096,> 1500 m
8398505589,10.9334791,48.3984922,1740.3856205296884,> 1500 m
8398505592,10.9353534,48.3982673,1934.1234317882413,> 1500 m
8398505593,10.9366957,48.3986473,2041.8544545226669,> 1500 m
8398505594,10.9373087,48.39881,2090.592647532207,> 1500 m
8398522553,10.9330331,48.3994168,1818.7025616446092,> 1500 m
8446635104,10.8926828,48.4419716,5996.338578624076,> 1500 m
8446635109,10.8926668,48.4425993,6036.351248203086,> 1500 m
8467251508,10.8685989,48.4013818,1962.776305602116,> 1500 m
8467251513,10.8685939,48.4020118,1982.442124747153,> 1500 m
8467256627,10.8689842,48.4048297,2108.6528563812303,> 1500 m
8467256629,10.8690874,48.4049392,2094.2648434555485,> 1500 m
8467256634,10.8694164,48.4043864,2001.6029690532037,> 1500 m
8481697670,10.9374015,48.3769245,1515.2733515024677,> 1500 m
8489053394,10.9461273,48.3231588,3731.354999295999,> 1500 m
8500695261,10.928873,48.3017447,2248.084895224778,> 1500 m
8500695265,10.9230089,48.3025846,1853.355583953512,> 1500 m
8500695269,10.9228428,48.3029611,1805.488128816056,> 1500 m
8520658610,10.9154016,48.3435445,1835.452316444412,> 1500 m
8520658611,10.9156936,48.3435571,1837.37217253554,> 1500 m
8520658612,10.9149967,48.3425058,1757.004391073213,> 1500 m
8520658614,10.9154092,48.3431335,1827.0263033298909,> 1500 m
8520677518,10.915105,48.3428334,1786.7634314280826,> 1500 m
8520677519,10.9148811,48.3429255,1793.476917590306,> 1500 m
8520677520,10.9148634,48.3430368,1805.921876740392,> 1500 m
8520677522,10.9147313,48.3426168,1757.0508954858185,> 1500 m
8520677524,10.9153193,48.3430413,1814.8093351576763,> 1500 m
8520677525,10.9150439,48.3431478,1824.631715404774,> 1500 m
8522540426,10.9235044,48.3447075,1675.1630539660405,> 1500 m
8522540428,10.9246571,48.3433628,1735.816689535787,> 1500 m
8568304924,10.9021572,48.2732567,3703.4759484138,> 1500 m
8581550081,10.9341554,48.4020902,2118.361786142023,> 1500 m
8581550085,10.9331414,48.4040703,2310.717525478832,> 1500 m
8581550098,10.9351496,48.4027944,2586.0225742366,> 1500 m
8581550099,10.9333134,48.4041282,2325.179269309749,> 1500 m
8581550106,10.9339982,48.4042922,2378.919344952468,> 1500 m
8600265098,10.8888951,48.3962082,2912.1587914094907,> 1500 m
8626877021,10.9480862,48.2981063,6094.304583932535,> 1500 m
8626877044,10.9549166,48.3043399,5236.710681531768,> 1500 m
8626877113,10.9408154,48.2723479,9211.645994658846,> 1500 m
8626877127,10.9408709,48.2689559,9765.112819278074,> 1500 m
8629450145,10.9296652,48.2821212,3711.301754625192,> 1500 m
8639865688,10.8626891,48.407855,2393.905183795819,> 1500 m
8650880003,10.8886733,48.327421,1515.781027844572,> 1500 m
8650979352,10.8886675,48.3273208,1504.6310322153747,> 1500 m
8651144177,10.8882301,48.3280375,1519.8607706315022,> 1500 m
8651847215,10.8886543,48.3272276,1515.0402606875036,> 1500 m
8656965305,10.8363755,48.3853951,1584.720636215542,> 1500 m
8687349889,10.8461262,48.3267719,2539.059014205774,> 1500 m
8687349891,10.8461457,48.3267673,2540.588736920194,> 1500 m
8692808420,10.9187226,48.343742,1907.5740512751356,> 1500 m
8692808425,10.9190791,48.3446236,1807.702642536528,> 1500 m
8761813804,10.9451698,48.2912816,6971.521054548145,> 1500 m
8763529415,10.9313467,48.404399,2275.340411624921,> 1500 m
8763544221,10.932527,48.4042817,2392.454618450895,> 1500 m
8763900551,10.9492978,48.3823742,1652.9615779095766,> 1500 m
8763900552,10.9491457,48.3827916,1700.714312160815,> 1500 m
8772758935,10.8373599,48.2931712,3426.41637870349,> 1500 m
8772758936,10.8373999,48.2931235,3432.49004347805,> 1500 m
8875761958,10.8983204,48.4190884,2868.197748300357,> 1500 m
8980762760,10.8205285,48.3147475,3321.599074317649,> 1500 m
8980762762,10.8206843,48.3149153,3343.528738150465,> 1500 m
9006342792,10.9303239,48.4125689,2757.371714177884,> 1500 m
9006342797,10.9316003,48.4120946,2881.4711866198954,> 1500 m
9032907874,10.8344664,48.3858702,1813.425899526228,> 1500 m
9032907876,10.8350662,48.3861534,1754.9875056108167,> 1500 m
9032907877,10.8348314,48.3861381,1772.409678385154,> 1500 m
9032907878,10.834862,48.3859758,1779.83458576397,> 1500 m
9032907879,10.8346869,48.385882,1797.090115116472,> 1500 m
9032907884,10.8340328,48.3854112,1876.992439516914,> 1500 m
9032907910,10.8327216,48.3851495,1931.8464982171377,> 1500 m
9032907911,10.8325452,48.385139,1918.7676699888543,> 1500 m
9032907914,10.8325203,48.3853176,1938.7120567435736,> 1500 m
9032907916,10.8327682,48.3851533,1816.415747492467,> 1500 m
9032907919,10.8332826,48.3850935,1774.8101548960765,> 1500 m
9032907920,10.8332728,48.3851674,1783.0592781697278,> 1500 m
9032907924,10.8328328,48.3856378,1858.3763180743024,> 1500 m
9032907926,10.8330026,48.3853641,1818.360299561296,> 1500 m
9032907927,10.832917,48.3853574,1824.725317117376,> 1500 m
9032907928,10.8327915,48.3856361,2014.041913352656,> 1500 m
9032907934,10.8322,48.3856966,1962.978321656757,> 1500 m
9032907936,10.8325159,48.3853476,2023.9555193142376,> 1500 m
9032907937,10.8324838,48.3855712,1998.97955337428,> 1500 m
9032907938,10.833328,48.3847945,1741.3942111528725,> 1500 m
9032907941,10.8326777,48.3856284,2005.594714030364,> 1500 m
9032907944,10.8335659,48.3853648,1838.271314139324,> 1500 m
9032907947,10.8337234,48.3853743,1838.1469281442744,> 1500 m
9032907986,10.8336541,48.3853245,1827.4804265634732,> 1500 m
9032907991,10.8336732,48.385194,1812.9010795801564,> 1500 m
9032907992,10.8339116,48.3851352,1821.491429395274,> 1500 m
9032908061,10.8334847,48.3865779,1889.923796965508,> 1500 m
9032908062,10.8331268,48.3865544,1916.481740291076,> 1500 m
9032908063,10.8334178,48.386386,1917.7034288668085,> 1500 m
9032908064,10.8333901,48.3865718,1896.9423688019851,> 1500 m
9032908073,10.8330797,48.3865507,2058.6516758999646,> 1500 m
9032908075,10.8329059,48.3863502,2064.25017479925,> 1500 m
9032908077,10.8327573,48.3866204,2046.234367859379,> 1500 m
9032908090,10.831223,48.3857688,2005.5334010209365,> 1500 m
9032908094,10.8323243,48.3868243,2001.9762897103408,> 1500 m
9032908097,10.8312869,48.3861981,2062.3674458020496,> 1500 m
9032931118,10.8336832,48.385119,1804.5288166911564,> 1500 m
9032931121,10.8328747,48.3865363,2043.428825408865,> 1500 m
9059388242,10.9033109,48.2885363,2113.5966983756293,> 1500 m
9171881861,10.9345647,48.3677894,1671.081005334882,> 1500 m
9171881864,10.9347876,48.3678556,1682.2915044250358,> 1500 m
9171881865,10.9344749,48.3677626,1667.776398859662,> 1500 m
9196359543,10.9394223,48.335909,1604.5540666500444,> 1500 m
9196359544,10.9392654,48.3358701,1592.175921482088,> 1500 m
9202181648,10.9495678,48.3843599,1522.8992156174354,> 1500 m
9214413004,10.9273273,48.3104072,1758.1681900781637,> 1500 m
9214413010,10.9277029,48.3113705,1785.4975253575146,> 1500 m
9214413011,10.932087,48.3095227,2255.765544277479,> 1500 m
9214413015,10.9296771,48.305634,1822.141070891548,> 1500 m
9214414918,10.9305864,48.3089199,2145.6230476715973,> 1500 m
9214414919,10.930119,48.3055631,1855.7623620944369,> 1500 m
9269832213,10.8788624,48.3306285,1696.574758326329,> 1500 m
9269832214,10.8801501,48.3305867,1755.177058953291,> 1500 m
9269832215,10.8794965,48.3306079,1743.5071469287811,> 1500 m
9269875918,10.8788979,48.3296179,1864.9573272928253,> 1500 m
9269875919,10.8796484,48.3295923,1874.8260133104925,> 1500 m
9373963992,10.8486992,48.3317098,1994.925332682949,> 1500 m
9373963995,10.8459859,48.3309931,2237.450232426336,> 1500 m
9377463573,10.8360231,48.3284552,3015.695415280164,> 1500 m
9377463579,10.8356383,48.3283919,3052.5209254718784,> 1500 m
9384143187,10.8366949,48.3797795,1527.1989773059545,> 1500 m
9384186429,10.8244959,48.3208906,3917.088410902139,> 1500 m
9384186517,10.8262277,48.3217584,3710.881033401928,> 1500 m
9384186522,10.8264886,48.3220264,3754.198822366776,> 1500 m
9385800823,10.8202791,48.3144771,3296.560543957738,> 1500 m
9385800825,10.8202003,48.3142387,3324.029696984492,> 1500 m
9386885466,10.8330336,48.3851706,1796.7226088273806,> 1500 m
9389150103,10.8231889,48.3231148,4049.663342510302,> 1500 m
9389150106,10.8231383,48.322922,4026.453502945134,> 1500 m
9391994681,10.8212587,48.3194113,3903.086639261049,> 1500 m
9391994682,10.8212598,48.3194841,3911.18204996807,> 1500 m
9394187124,10.8191546,48.3145217,3380.226279526269,> 1500 m
9394187128,10.8192644,48.3146185,3395.734681556966,> 1500 m
9397017853,10.8201553,48.3241704,4360.0667134573705,> 1500 m
9397017945,10.8173646,48.3223747,4352.361908444196,> 1500 m
9397018018,10.8202287,48.3227321,4325.73024393798,> 1500 m
9397018051,10.8211466,48.3230683,4251.586681483947,> 1500 m
9397369796,10.8207851,48.3168777,3681.824570213858,> 1500 m
9397369798,10.8207309,48.3171913,3630.6358340464194,> 1500 m
9397369799,10.8208515,48.3171192,3618.643858770595,> 1500 m
9397369802,10.8210886,48.3171266,3599.213660272754,> 1500 m
9397369813,10.819851,48.3169106,3646.4930719694767,> 1500 m
9397369814,10.8197583,48.3168442,3646.572957394501,> 1500 m
9397369816,10.8189782,48.3167392,3648.112940315768,> 1500 m
9397395018,10.8189409,48.3163908,3654.377025414573,> 1500 m
9397395032,10.8178644,48.3173611,3787.288945562857,> 1500 m
9397419293,10.8210059,48.3175586,3647.79495539752,> 1500 m
9397419295,10.820809,48.3175355,3662.79775003947,> 1500 m
9400438882,10.8185968,48.3209165,4261.449366396941,> 1500 m
9404792285,10.8278455,48.3182264,3394.358307902869,> 1500 m
9404792286,10.8280565,48.3180502,3419.404215304328,> 1500 m
9407103943,10.8351545,48.3861071,1752.1145980312392,> 1500 m
9407103955,10.8347375,48.3861855,1774.621515324632,> 1500 m
9407103956,10.8347464,48.3861315,1778.7292989431144,> 1500 m
9407103957,10.8347498,48.3861071,1781.4540513868592,> 1500 m
9409456598,10.8195683,48.3166925,3602.0338209698,> 1500 m
9458466058,10.8381856,48.3451961,4142.893886788765,> 1500 m
9458466059,10.8381336,48.3452149,4147.268711618167,> 1500 m
9458466060,10.8382281,48.3451819,4146.409388205497,> 1500 m
